CustomerId,ProductId,Quantity,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
721,33841,2,Men,Footwear,Shoes,Casual Shoes,White,Casual,Puma Men Drift Cat White Shoes,33841.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Drift-Cat-White-Shoes_38bd6e262b67ee3b6d1090c4c52f881a_images.jpg
722,37598,1,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Madagascar3 Boys Blue Printed T-Shirt,37598.jpg,http://assets.myntassets.com/v1/images/style/properties/5b9844fcce9a01ff95b53bb6b6f413f7_images.jpg
722,26539,2,Men,Footwear,Shoes,Casual Shoes,White,Casual,ID Men White & Black Shoes,26539.jpg,http://assets.myntassets.com/v1/images/style/properties/aebcef2573afb1f229353e0680b81959_images.jpg
722,4207,1,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Blue Colourtastic Kidswear,4207.jpg,http://assets.myntassets.com/v1/images/style/properties/68558fd530e1ea0491b29712dbea213c_images.jpg
722,59387,3,Women,Footwear,Shoes,Flats,Brown,Casual,Senorita Women Brown Sandals,59387.jpg,http://assets.myntassets.com/v1/images/style/properties/Senorita-Brown-Sandals_1117e5cdff5ee97aa821e45effbb3527_images.jpg
723,40997,3,Girls,Apparel,Bottomwear,Jeans,Black,Casual,Gini and Jony  Girls Woven Black Jeans,40997.jpg,http://assets.myntassets.com/v1/images/style/properties/3d605f2ebf93f8385ea762b8cfeb4b80_images.jpg
723,2737,3,Girls,Apparel,Topwear,Tops,Red,Casual,Disney Kids Girl's Red Kidswear,2737.jpg,http://assets.myntassets.com/v1/images/style/properties/35e3b397144b0e2f810be458cea913bc_images.jpg
723,37167,2,Boys,Apparel,Topwear,Waistcoat,Grey,Casual,United Colors of Benetton Boys Check Grey Waistcoat,37167.jpg,http://assets.myntassets.com/v1/images/style/properties/2b948ee04b371ecc28291e5db2dcc014_images.jpg
723,4345,2,Men,Footwear,Shoes,Sports Shoes,White,Sports,Fila Men's Mythos White Navy Shoe,4345.jpg,http://assets.myntassets.com/v1/images/style/properties/2a9aba279ac9fbeea32962d5ec9f0d76_images.jpg
723,57507,2,Men,Footwear,Sandal,Sandals,Black,Casual,Lee Cooper Men Black  Sandals,57507.jpg,http://assets.myntassets.com/v1/images/style/properties/Lee-Cooper-Men-Black-Sandals_1b0f7922cd4ca61ee33d35927163a007_images.jpg
723,5426,2,Boys,Apparel,Topwear,Tshirts,Black,Casual,Ant Kids Boy's Black Cartoon Pop Kidswear,5426.jpg,http://assets.myntassets.com/v1/images/style/properties/02e93a8d02acd1a9ad6772c59c6daf5a_images.jpg
723,44778,3,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Lotto Men Grey Skateboard Shoes,44778.jpg,http://assets.myntassets.com/v1/images/style/properties/ca1b67f7619633fc7223b90322f5cf7a_images.jpg
724,8375,2,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Girl's Dont Worry Hippie Blue Teen Kidswear,8375.jpg,http://assets.myntassets.com/v1/images/style/properties/e487ee81516bcf0246bf2403748ed894_images.jpg
724,41859,2,Men,Footwear,Sandal,Sandals,Black,Casual,Estd. 1977 Men Black Sandals,41859.jpg,http://assets.myntassets.com/v1/images/style/properties/2a07ce87fedfca8928f12f3ddf6b7632_images.jpg
724,45401,1,Women,Footwear,Shoes,Flats,Grey,Casual,Rocia Women Grey Sandals,45401.jpg,http://assets.myntassets.com/v1/images/style/properties/c8d0d5e36e47c6c3e71ed51ef1cc510e_images.jpg
724,10054,2,Boys,Apparel,Topwear,Tshirts,Blue,Sports,Reebok Kids Kkr Boy's Premium Blue Jerseys,10054.jpg,http://assets.myntassets.com/v1/images/style/properties/dd87d19692f01880e34a6cf2b0bd9b22_images.jpg
724,2744,2,Girls,Apparel,Topwear,Tops,Orange,Casual,Disney Kids Girl's Orange Stripe Kidswear,2744.jpg,http://assets.myntassets.com/v1/images/style/properties/12afa5e0e04ef4496a279fb9bc3e5803_images.jpg
724,40144,3,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Pretty Blossom Pink Top,40144.jpg,http://assets.myntassets.com/v1/images/style/properties/1397081a5a637d539b0197aae4a6855e_images.jpg
725,4140,2,Women,Footwear,Shoes,Casual Shoes,Green,Casual,Skechers Women Green Shoe,4140.jpg,http://assets.myntassets.com/v1/images/style/properties/7de650b81e8fd8be54794b6f466f3b8e_images.jpg
725,17685,1,Women,Footwear,Shoes,Heels,Multi,Casual,Catwalk Women Assorted Multi Heels,17685.jpg,http://assets.myntassets.com/v1/images/style/properties/8043181821c357c10e26693f858376a8_images.jpg
725,19122,1,Men,Footwear,Flip Flops,Flip Flops,White,Casual,Lotto Men XL Water Man White Slippers,19122.jpg,http://assets.myntassets.com/v1/images/style/properties/15e0953c017540f7644199f7181db74f_images.jpg
725,35803,1,Women,Footwear,Shoes,Heels,Tan,Casual,Enroute Women Tan Flats,35803.jpg,http://assets.myntassets.com/v1/images/style/properties/848c22f3e5d4d60231b23006dd66fcdb_images.jpg
725,37520,1,Boys,Apparel,Bottomwear,Shorts,Yellow,Casual,Madagascar3 Infant Boys Lemon Yellow Shorts,37520.jpg,http://assets.myntassets.com/v1/images/style/properties/fa94c19ae0b928f1619ccd75f8ff41ac_images.jpg
726,35785,3,Women,Footwear,Shoes,Flats,Orange,Casual,Enroute Women Coral Shoes,35785.jpg,http://assets.myntassets.com/v1/images/style/properties/66805c5d16ee71ee428bb45419a1088f_images.jpg
726,5698,3,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Skechers Men's Liquid Roggers Brown Shoe,5698.jpg,http://assets.myntassets.com/v1/images/style/properties/5227614b9cc520f8f655397aaa39b6e4_images.jpg
726,38248,2,Boys,Apparel,Topwear,Tshirts,Multi,Casual,Batman Boys Multi Coloured T-shirt,38248.jpg,http://assets.myntassets.com/v1/images/style/properties/1b57911239cc718350f2fb20da8e6ab9_images.jpg
726,25572,3,Men,Footwear,Shoes,Sports Shoes,Silver,Sports,Fila Men Superior Silver Sports Shoes,25572.jpg,http://assets.myntassets.com/v1/images/style/properties/a70ae8bb33c1d5a75df76c3791ed5a9f_images.jpg
726,38283,3,Boys,Apparel,Topwear,Tshirts,Green,Casual,Marvel Boys Green T-Shirt,38283.jpg,http://assets.myntassets.com/v1/images/style/properties/2800c8f9f63c160ac3c78fdb91e22f77_images.jpg
726,34168,3,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,34168.jpg,http://assets.myntassets.com/v1/images/style/properties/0ffc751f372835ede7c8e84eb56b177d_images.jpg
726,2610,3,Women,Footwear,Shoes,Heels,Black,Casual,Carlton London Women Stylish Black Flats,2610.jpg,http://assets.myntassets.com/v1/images/style/properties/938912f5e6e0e4ec1b3c75c556410768_images.jpg
727,8380,2,Girls,Apparel,Topwear,Tops,Purple,Casual,Doodle Girls Purple Printed Top,8380.jpg,http://assets.myntassets.com/v1/images/style/properties/Doodle-Girls-Raw-Edges-Purple-Kidswear_9beaeb92ce20d937f14c9f255527641a_images.jpg
727,4514,3,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men's Tarun White Navy Silver Red Shoe,4514.jpg,http://assets.myntassets.com/v1/images/style/properties/a2fdddec353fbe8c390b0bcb09105c33_images.jpg
727,11912,3,Men,Footwear,Sandal,Sandals,Maroon,Casual,Franco Leone Men Casual Maroon Sandals,11912.jpg,http://assets.myntassets.com/v1/images/style/properties/e386e646f5472587a6b6044cde31a5bf_images.jpg
727,42043,1,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Nike Men Black Shoes,42043.jpg,http://assets.myntassets.com/v1/images/style/properties/673b012f8890500c1cc057fadb855541_images.jpg
727,32849,2,Women,Footwear,Shoes,Heels,Brown,Casual,Grendha Women Roamance Brown Flats,32849.jpg,http://assets.myntassets.com/v1/images/style/properties/54c0e934342c49e914e0492c506112c9_images.jpg
728,36747,2,Boys,Apparel,Apparel Set,Clothing Set,White,Casual,Mr.Men Boys I Am Sleeping White Clothing Set,36747.jpg,http://assets.myntassets.com/v1/images/style/properties/d047e9939501d99cfdcc95d856f6d0ed_images.jpg
728,31949,3,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Zoom Vomero White Sports Shoes,31949.jpg,http://assets.myntassets.com/v1/images/style/properties/24354f3ae110b7a6aa0fb19ffa6f0f06_images.jpg
728,43366,3,Women,Footwear,Shoes,Flats,Navy Blue,Casual,Reebok Women Navy Blue Casual Shoes,43366.jpg,http://assets.myntassets.com/v1/images/style/properties/92ecdcf6484a10a8324dc2a40c9b2f80_images.jpg
728,36312,3,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Mr. Men Boys Mr. Rude Navy Blue T-shirt,36312.jpg,http://assets.myntassets.com/v1/images/style/properties/7f628b0c1b1c0ba8160709dff685313a_images.jpg
728,4654,2,Women,Footwear,Sandal,Sports Sandals,Navy Blue,Casual,ADIDAS Women Receptor Navy Sandal,4654.jpg,http://assets.myntassets.com/v1/images/style/properties/f030ad49b1c4ef2de85716c732944162_images.jpg
728,2746,2,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Boy's Yellow Polo Tshirt,2746.jpg,http://assets.myntassets.com/v1/images/style/properties/4d9fe3fa84adc4a70eb29d4b4df44b7c_images.jpg
729,4217,2,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Girl's Blue Disney Jeans Kidswear,4217.jpg,http://assets.myntassets.com/v1/images/style/properties/225ee5c6f582f76035a26af2b61674db_images.jpg
729,2715,1,Girls,Apparel,Topwear,Tops,Orange,Casual,Disney Kids Girl's Minnie Orange Stripped Kidswear,2715.jpg,http://assets.myntassets.com/v1/images/style/properties/72dac0cf10225d04f75b8c123a47156b_images.jpg
729,15385,3,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,Fila Men Hawai Blue Flip Flops,15385.jpg,http://assets.myntassets.com/v1/images/style/properties/FILA-Men-Flip-Flops_14793950c89a306fd27bbff93f7b7fcc_images.jpg
729,3235,1,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Puma Women Saba Ballet Fun Black Shoe,3235.jpg,http://assets.myntassets.com/v1/images/style/properties/1ec22912065235af2277e77ba1ef2dd1_images.jpg
729,45385,1,Women,Footwear,Shoes,Flats,Bronze,Casual,Rocia Women Bronze Sandals,45385.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Bronze-Sandals_0a2417b058c511f073b3003a89665fde_images.jpg
729,31090,3,Boys,Apparel,Topwear,Shirts,Black,Casual,Gini and Jony Boys Black Shirt,31090.jpg,http://assets.myntassets.com/v1/images/style/properties/d05fbaab67782fccbcbe4ec8d1d77ed7_images.jpg
729,4571,3,Women,Footwear,Shoes,Sports Shoes,Purple,Sports,Nike Women Air Max Trainer Excel Purple Sports Shoes,4571.jpg,http://assets.myntassets.com/v1/images/style/properties/Nike-Women-Air-Max-Trainer-Excel-Purple-Sports-Shoes_4896c7368340434c6c7114d66442cd86_images.jpg
730,15258,1,Women,Footwear,Shoes,Casual Shoes,Beige,Casual,ADIDAS Originals Women Concord Round Beige Casual Shoes,15258.jpg,http://assets.myntassets.com/v1/images/style/properties/b9724bb667a362a39b1c7ea73a33ce36_images.jpg
730,49809,1,Women,Footwear,Flip Flops,Flip Flops,White,Casual,iPanema Women White Flip Flops,49809.jpg,http://assets.myntassets.com/v1/images/style/properties/fd15f517459fef4a7a8612ab36227950_images.jpg
730,15259,2,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Originals Women Top Ten low Sleek White Casual Shoes,15259.jpg,http://assets.myntassets.com/v1/images/style/properties/4ddb9c7c0aff6391c9fc8a9bac827125_images.jpg
730,41858,3,Men,Footwear,Sandal,Sandals,Brown,Casual,Estd. 1977 Men Brown Sandals,41858.jpg,http://assets.myntassets.com/v1/images/style/properties/9efd7ae56fafd8f9e64f3829d9d3ca0c_images.jpg
730,54077,3,Women,Footwear,Flip Flops,Flip Flops,Black,Casual,ADIDAS Women Black Flip Flops,54077.jpg,http://assets.myntassets.com/v1/images/style/properties/Adidas-Women-Black-Flip-Flops_25f2e5f435c09e100e3eee6ce50a7c15_images.jpg
730,46080,3,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,ADIDAS Men Blue Sports Shoes,46080.jpg,http://assets.myntassets.com/v1/images/style/properties/98648296abe452350f67540957a1c0cc_images.jpg
730,23676,1,Men,Footwear,Sandal,Sandals,Black,Casual,Red Tape Men Cross Band Black Sandals,23676.jpg,http://assets.myntassets.com/v1/images/style/properties/fbee867387ae6f303458cb86a7e46fa5_images.jpg
731,30721,2,Boys,Apparel,Topwear,Kurtas,Green,Ethnic,Fabindia Boys Printed Green Kurta,30721.jpg,http://assets.myntassets.com/v1/images/style/properties/2b4d009fad66db8b16543681e18d253d_images.jpg
731,4729,2,Boys,Apparel,Topwear,Tshirts,Green,Casual,Disney Kids Boy's Crew Sea Life Sialing Green Teen Kidswear,4729.jpg,http://assets.myntassets.com/v1/images/style/properties/0108969213975af06095ff84a0ec0c72_images.jpg
731,34035,2,Boys,Apparel,Topwear,Shirts,Navy Blue,Casual,Gini and Jony Boys Check Navy Blue Shirt,34035.jpg,http://assets.myntassets.com/v1/images/style/properties/667ee9a5f138ed9b5841f0fe78631a3e_images.jpg
732,16152,2,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Enroute Men Leather Brown Formal Shoes,16152.jpg,http://assets.myntassets.com/v1/images/style/properties/2ba5a829cc364c32b327839a47f43e8e_images.jpg
732,26704,1,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men White T-Lite 9 SL Shoes,26704.jpg,http://assets.myntassets.com/v1/images/style/properties/c0a8afcb96adb60a55fcb4748bd21364_images.jpg
732,6449,2,Women,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Women's Cross Color Beige Black Flip Flop,6449.jpg,http://assets.myntassets.com/v1/images/style/properties/60da15fbf50ec5d120d4abb342f11644_images.jpg
732,5928,1,Women,Footwear,Shoes,Casual Shoes,Black,Casual,ADIDAS Women Court Sequence Black Shoe,5928.jpg,http://assets.myntassets.com/v1/images/style/properties/5671cfa125142ecf52292c91b50da9ef_images.jpg
732,20770,1,Women,Footwear,Shoes,Heels,Silver,Casual,Carlton London Women Classy Gold Heels,20770.jpg,http://assets.myntassets.com/v1/images/style/properties/a5a4432671e23ce34a433bbd9499cf88_images.jpg
732,24408,3,Men,Footwear,Shoes,Sports Shoes,Black,Sports,ADIDAS Men Black Vanquish Sports Shoes,24408.jpg,http://assets.myntassets.com/v1/images/style/properties/724a329e2ac5bcf1aadfc7fda484cba9_images.jpg
733,43683,1,Girls,Apparel,Topwear,Tops,Blue,Casual,Doodle Girls Printed Blue Top,43683.jpg,http://assets.myntassets.com/v1/images/style/properties/4ad10fcc757363792980154c94fb4e17_images.jpg
733,37537,2,Boys,Apparel,Socks,Booties,Yellow,Casual,Madagascar 3 Infant Boys Yellow Booties,37537.jpg,http://assets.myntassets.com/v1/images/style/properties/161f2beac9836ee2530e6628a548b0cf_images.jpg
733,19033,3,Women,Footwear,Shoes,Flats,Tan,Casual,Catwalk Women Mary Jane Tan Casual Shoes,19033.jpg,http://assets.myntassets.com/v1/images/style/properties/5c7ba4a80d33d36d5d5f1ab2c57775e6_images.jpg
734,46080,3,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,ADIDAS Men Blue Sports Shoes,46080.jpg,http://assets.myntassets.com/v1/images/style/properties/98648296abe452350f67540957a1c0cc_images.jpg
734,17044,3,Men,Footwear,Sandal,Sandals,Brown,Casual,Gas Men Aventura Sandal,17044.jpg,http://assets.myntassets.com/v1/images/style/properties/8903d2863587633e97148734df907ef4_images.jpg
734,54120,1,Women,Footwear,Shoes,Flats,Beige,Casual,Rocia Women Beige Flats,54120.jpg,http://assets.myntassets.com/v1/images/style/properties/24f753782c9608794f668bb11e121a37_images.jpg
734,36957,2,Men,Footwear,Shoes,Sports Shoes,White,Sports,Force 10 Men White Sports Shoes,36957.jpg,http://assets.myntassets.com/v1/images/style/properties/bf5fa4d1a7f8828f604656d9ea9f1cde_images.jpg
734,30726,3,Girls,Apparel,Topwear,Lehenga Choli,Blue,Ethnic,Fabindia Girls Printed Blue Lehenga Choli,30726.jpg,http://assets.myntassets.com/v1/images/style/properties/6d7c154f64e508acf28fd45812fdb1c5_images.jpg
734,33141,3,Boys,Apparel,Topwear,Tshirts,Green,Casual,Palm Tree Boys Printed Green T-shirt,33141.jpg,http://assets.myntassets.com/v1/images/style/properties/1eb7fb527f85ba592d78e6c088c97944_images.jpg
734,26598,3,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men Faas 300 White Sports Shoes,26598.jpg,http://assets.myntassets.com/v1/images/style/properties/bd7373a9df659f9dad4eded5a7c0bb90_images.jpg
735,6396,2,Men,Footwear,Sandal,Sandals,Beige,Casual,Lotto Men Revenge 02 Beige Grey Floater,6396.jpg,http://assets.myntassets.com/v1/images/style/properties/65c36a0bb5b2807cd13cd31c3fc39ce5_images.jpg
735,13019,1,Women,Footwear,Shoes,Heels,Pink,Casual,Inc 5 Women Casual Pink Heels,13019.jpg,http://assets.myntassets.com/v1/images/style/properties/8881528ff96ecd155fca58d9aa3724d2_images.jpg
735,41973,1,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Core Pink Top,41973.jpg,http://assets.myntassets.com/v1/images/style/properties/d8dd724a0b5d3914d46fa0ff33cd4ebe_images.jpg
735,44779,1,Men,Footwear,Shoes,Casual Shoes,White,Casual,Lotto Men White Skateboard Shoes,44779.jpg,http://assets.myntassets.com/v1/images/style/properties/44f436357d4664921418f737f798c559_images.jpg
735,53757,3,Women,Footwear,Shoes,Sports Shoes,White,Sports,Puma Women Speeder Wns Ind White Sports Shoes,53757.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-White-Sports-Shoes_4b0310657932f48364fbe27ecbece28b_images.jpg
735,4192,1,Boys,Apparel,Topwear,Tshirts,Green,Casual,Disney Kids Boy's Green Naughty Donald Kidswear,4192.jpg,http://assets.myntassets.com/v1/images/style/properties/d9442e7afb62f9966eba6760397193b4_images.jpg
735,4720,1,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Girl's Fun In The Fair Yellow Teen Kidswear,4720.jpg,http://assets.myntassets.com/v1/images/style/properties/4c35804275294e78210e4dcf86686652_images.jpg
735,8361,1,Girls,Apparel,Topwear,Tshirts,Green,Casual,Doodle Girl's Tonight Night Rock Light Green Kidswear,8361.jpg,http://assets.myntassets.com/v1/images/style/properties/d335032e77ab4c39f6df292e323741cc_images.jpg
735,20901,3,Women,Footwear,Shoes,Flats,Brown,Casual,Catwalk Women Casual Brown Sandal,20901.jpg,http://assets.myntassets.com/v1/images/style/properties/e6676fb665006154f9b217db1de19d9f_images.jpg
735,43576,2,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Knits White Top,43576.jpg,http://assets.myntassets.com/v1/images/style/properties/14f2f78972a78a1e6949d9f0d4ac20fe_images.jpg
735,24462,3,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,ADIDAS Men Blue Adi Cliff Flip Flop,24462.jpg,http://assets.myntassets.com/v1/images/style/properties/833aeb80865a963448ba9d1d4a1b3119_images.jpg
735,8335,3,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boy's Touring Championship Green Teen Kidswear,8335.jpg,http://assets.myntassets.com/v1/images/style/properties/aa2f1acd5547a9e0b3705c7347a6fa8c_images.jpg
735,37188,1,Boys,Apparel,Topwear,Tshirts,Red,Casual,United Colors of Benetton Boys Printed Red T-shirt,37188.jpg,http://assets.myntassets.com/v1/images/style/properties/3bb61f369f7a74dcb30c02710c4ba361_images.jpg
736,15377,1,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Fila Men Lobato Navy Blue Casual Shoes,15377.jpg,http://assets.myntassets.com/v1/images/style/properties/558836465cadc3972bd8577ac43ccc24_images.jpg
736,17416,3,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Lotto Men Atlantica Black Sports Shoe,17416.jpg,http://assets.myntassets.com/v1/images/style/properties/1279efc8b61fb461a804f0c1f82f276b_images.jpg
736,36314,2,Boys,Apparel,Topwear,Tshirts,White,Casual,Mr.Men Boys Hmmph White T-shirt,36314.jpg,http://assets.myntassets.com/v1/images/style/properties/f7f2c0141a17af94a5f1e2e71ab23396_images.jpg
737,33648,2,Men,Footwear,Sandal,Sandals,Brown,Casual,Lotto Men Ridge Brown Sandals,33648.jpg,http://assets.myntassets.com/v1/images/style/properties/42344fe581af7a4c62d2a39ceb57be24_images.jpg
737,33147,2,Girls,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Girls Blue Jeans,33147.jpg,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Girls-Blue-Jeans_4e5ba6f0101300bab1d01fd08c4e2fa0_images.jpg
737,34091,1,Girls,Apparel,Topwear,Tops,Grey,Casual,Doodle Girls Printed Grey Top,34091.jpg,http://assets.myntassets.com/v1/images/style/properties/139e4ecbd8fc116fd275528d755d55bf_images.jpg
738,37628,1,Girls,Apparel,Topwear,Tshirts,Off White,Casual,Madagascar3 Girls Off White Printed T-Shirt,37628.jpg,http://assets.myntassets.com/v1/images/style/properties/8dbf14763f2d3f366d9cd25c09489ac5_images.jpg
738,6448,1,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Lotto Men's Calcetto Brown Shoe,6448.jpg,http://assets.myntassets.com/v1/images/style/properties/1596f48c3390726499fc364df52a4d91_images.jpg
738,6173,1,Women,Footwear,Flip Flops,Flip Flops,White,Casual,ADIDAS Women's Find Me White Flip Flop,6173.jpg,http://assets.myntassets.com/v1/images/style/properties/6007b86554dbba6e01ea822e9e901676_images.jpg
738,21180,2,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,ADIDAS Men Adi Cells Black Flip Flops,21180.jpg,http://assets.myntassets.com/v1/images/style/properties/b057c9e8d5ccc63369807a12f67a39ac_images.jpg
738,47530,2,Women,Footwear,Shoes,Flats,Copper,Casual,Portia Women Copper-Toned & Brown Sandals,47530.jpg,http://assets.myntassets.com/v1/images/style/properties/daadf44edb9420bbd0d335702cf6e095_images.jpg
738,7593,2,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Zoom Vapor 8 White Red Shoe,7593.jpg,http://assets.myntassets.com/v1/images/style/properties/c63680ffe70accf50ca213d461f39703_images.jpg
738,9054,2,Women,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Women Duramo 3 White Sports Shoes,9054.jpg,http://assets.myntassets.com/v1/images/style/properties/aa9d54ae49bdc357115fff779ec6475e_images.jpg
738,10671,2,Boys,Apparel,Bottomwear,Shorts,Green,Casual,Doodle Boy Army  Green Shorts,10671.jpg,http://assets.myntassets.com/v1/images/style/properties/b9e9274cbb60758fc935f64d9dbc1bdc_images.jpg
739,45407,2,Women,Footwear,Shoes,Flats,Brown,Casual,Rocia Women Brown Sandals,45407.jpg,http://assets.myntassets.com/v1/images/style/properties/5063cda2d8e629f4936f0a879f8b8d7b_images.jpg
739,34261,2,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Printed Red T-shirt,34261.jpg,http://assets.myntassets.com/v1/images/style/properties/a20a57e8af2cf39276d729e58ee2b8e4_images.jpg
739,23247,2,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Arrow Men Formal Black Shoe,23247.jpg,http://assets.myntassets.com/v1/images/style/properties/0201105e4604bc784525d9cf0e972c40_images.jpg
739,28606,2,Men,Footwear,Shoes,Sports Shoes,Black,Casual,Nike Men Air Twilight Black Shoes,28606.jpg,http://assets.myntassets.com/v1/images/style/properties/b3e18cfe9423fe73a067520adf787d5a_images.jpg
739,45341,1,Women,Footwear,Shoes,Heels,Beige,Casual,Cobblerz Women Beige & Green Sandals,45341.jpg,http://assets.myntassets.com/v1/images/style/properties/Cobblerz-Women-Grey-Sandals_8b48fb870c4d3c004b2b01e20d99a276_images.jpg
739,40949,3,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Around the World White T-shirt,40949.jpg,http://assets.myntassets.com/v1/images/style/properties/70249f9c9d37d5a4697322c99442274c_images.jpg
740,15384,2,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Filac Men Hawai Black Slippers,15384.jpg,http://assets.myntassets.com/v1/images/style/properties/16166d165fed7105e5d1ac7c060703c7_images.jpg
740,39942,3,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Gas Men Navy Blue Shoes,39942.jpg,http://assets.myntassets.com/v1/images/style/properties/d039d725e9893e24fd9f021de968a920_images.jpg
740,38333,1,Girls,Apparel,Topwear,Tops,Yellow,Casual,Hannah Montana Girls Yellow Printed Tops,38333.jpg,http://assets.myntassets.com/v1/images/style/properties/ca16400a4d734548059233a6cc34851f_images.jpg
740,20770,3,Women,Footwear,Shoes,Heels,Silver,Casual,Carlton London Women Classy Gold Heels,20770.jpg,http://assets.myntassets.com/v1/images/style/properties/a5a4432671e23ce34a433bbd9499cf88_images.jpg
740,19311,3,Men,Footwear,Shoes,Casual Shoes,White,Casual,Nike Men Air Rift MTR White Casual Shoe,19311.jpg,http://assets.myntassets.com/v1/images/style/properties/ac5a2fb9462db16f4cf5fc0f3616a9e6_images.jpg
740,3301,2,Women,Footwear,Shoes,Sports Shoes,White,Sports,Asics Women Gel Cushioning White Pink Shoe,3301.jpg,http://assets.myntassets.com/v1/images/style/properties/Asics-Women-Gel-Cushioning-White-Pink-Shoe_6d9b860f1d884359880b5180dc1e1544_images.jpg
741,30729,3,Girls,Apparel,Bottomwear,Salwar,Blue,Ethnic,Fabindia Girls Printed Blue Salwar,30729.jpg,http://assets.myntassets.com/v1/images/style/properties/8f1136a979a7fd379124fc408c6288dc_images.jpg
741,12507,2,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Red Tape Men Casual Black Casual Shoes,12507.jpg,http://assets.myntassets.com/v1/images/style/properties/b1ff46e8d902c8cf2eb2664e792014a6_images.jpg
741,2611,3,Women,Footwear,Shoes,Heels,Gold,Casual,Carlton London Women Stylish Gold Flats,2611.jpg,http://assets.myntassets.com/v1/images/style/properties/aa9703a664cfc1493cc14a0eab2af64b_images.jpg
741,49598,2,Women,Footwear,Shoes,Heels,Grey,Casual,Catwalk Women Black & Grey Heels,49598.jpg,http://assets.myntassets.com/v1/images/style/properties/d1450bf2a552e92388fc3b024d5bc1b3_images.jpg
741,37571,3,Girls,Apparel,Topwear,Tops,Green,Casual,Madagascar3 Infant Girls Light Green Spaghetti Top,37571.jpg,http://assets.myntassets.com/v1/images/style/properties/3773621f9d0a099fd78c453cbe222f14_images.jpg
741,34090,3,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Numero Uno Men Navy Leather Shoes,34090.jpg,http://assets.myntassets.com/v1/images/style/properties/Numero-Uno-Men-Casual-Shoes-SRB-8-BLU-Blue-Casual-Shoes_06848407c033f5e7c9a5177eb9b2dbb8_images.jpg
741,9400,3,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men Dual Fusion Black TR II Sports Shoes,9400.jpg,http://assets.myntassets.com/v1/images/style/properties/3ba767d12d769d771e11ce55a121f5ac_images.jpg
741,41712,1,Women,Footwear,Shoes,Heels,Teal,Casual,Catwalk Women Teal Wedges,41712.jpg,http://assets.myntassets.com/v1/images/style/properties/218c80786f5822c5b01c0f2936611cf3_images.jpg
