index,ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL,CustomerId
1761,39342,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Fila Men Zoom Black Shoes,39342.jpg,http://assets.myntassets.com/v1/images/style/properties/6bba9c226b38d438115ac2d952ac9d5e_images.jpg,908
723,48239,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Avengers Boys Navy Blue Printed T-shirt,48239.jpg,http://assets.myntassets.com/v1/images/style/properties/4408ccd2d62326b164eb050b80886dc3_images.jpg,909
2860,26459,Women,Footwear,Shoes,Casual Shoes,White,Casual,Puma Women Trinity White Checked Canvas Shoes,26459.jpg,http://assets.myntassets.com/v1/image/style/properties/26459/Puma-Women-Trinity-White-Checked-Canvas-Shoes_1_724847496048b0b9934b27307512c853.jpg,656
1777,4514,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men's Tarun White Navy Silver Red Shoe,4514.jpg,http://assets.myntassets.com/v1/images/style/properties/a2fdddec353fbe8c390b0bcb09105c33_images.jpg,383
236,38481,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Milan White Top,38481.jpg,http://assets.myntassets.com/v1/images/style/properties/0f450243c8540b96c3d3ac350e9496f7_images.jpg,948
2241,40748,Women,Footwear,Flip Flops,Flip Flops,Pink,Casual,Roxy Women Pink Flip Flops,40748.jpg,http://assets.myntassets.com/v1/images/style/properties/20ec2e34e60023159c80f0e02375c688_images.jpg,538
1684,54528,Men,Footwear,Shoes,Casual Shoes,White,Casual,F Sports Men White Charger Shoes,54528.jpg,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-White-Charger-Sports-Shoes_eabaab9bccfc72fd0b0abddf314fcd26_images.jpg,981
632,50713,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Boys Yellow Printed T-Shirt,50713.jpg,http://assets.myntassets.com/v1/images/style/properties/97859c2f1a122c26c69f08beb338266e_images.jpg,552
1974,41834,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Skechers Men Black Shoes,41834.jpg,http://assets.myntassets.com/v1/images/style/properties/2c64a9788774d5c1ac0e149b20a61a7f_images.jpg,382
1688,24835,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Rockport Men Brown Cashaw Camel Suede Casual Shoes,24835.jpg,http://assets.myntassets.com/v1/images/style/properties/Rockport-Men-Brown-CASHAW-CAMEL-SUEDE-Casual-Shoes_47d67001cd53547df2c7b5f9820fc63f_images.jpg,702
1712,17846,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men Supergame Black Sports Shoe,17846.jpg,http://assets.myntassets.com/v1/images/style/properties/897336e710167034f7e9066114bbb79c_images.jpg,569
570,8325,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,8325.jpg,http://assets.myntassets.com/v1/images/style/properties/e046ebf7dbb7ae5d9dd7980c21d264ac_images.jpg,542
1372,22537,Men,Footwear,Sandal,Sandals,Tan,Casual,Gas Men Eldorado Tan Casual  Sandals,22537.jpg,http://assets.myntassets.com/v1/images/style/properties/465863ba7b810b5ef6c516fe91c77308_images.jpg,73
2164,59056,Women,Footwear,Shoes,Casual Shoes,Blue,Casual,Carlton London Women Blue & Cream Shoes,59056.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Blue---Cream-Shoes_243d3b1aebc988e696a0ea409daff4bf_images.jpg,193
1798,18655,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Fila Men Drop Needle Black Slippers,18655.jpg,http://assets.myntassets.com/v1/images/style/properties/914b05f0e6f80353629d2eb59a0b2518_images.jpg,17
1317,54958,Boys,Apparel,Topwear,Tshirts,Green,Casual,Do u speak green Boys Green T-shirt,54958.jpg,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Boys-Blue-T-shirt_bcea918a3ce6c11b105bc838c73f03a2_images.jpg,205
1936,44783,Men,Footwear,Shoes,Sports Shoes,White,Sports,Lotto Men White & Silver Sports Shoes,44783.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotto-Men-White---Silver-Sports-Shoes_fb12adf8cabe4187ee42e754cc1c322c_images.jpg,403
1673,24452,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men White Court Shuttle IV Sports Shoes,24452.jpg,http://assets.myntassets.com/v1/images/style/properties/e857ada015878612dbcccdb71da818e1_images.jpg,53
1786,7365,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Red Tape Men's Black Casual Shoe,7365.jpg,http://assets.myntassets.com/v1/images/style/properties/d648df96e206c445198d2cb32d27b8a4_images.jpg,467
1773,9039,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Buckaroo Men Victor Black Formal Shoes,9039.jpg,http://assets.myntassets.com/v1/images/style/properties/a6b18114bdf93ad684db5ceff4207821_images.jpg,710
1791,22163,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Timberland Men Navy Blue Casual Shoes,22163.jpg,http://assets.myntassets.com/v1/images/style/properties/718cc29c21bae96c4a6766bc3c0ecf1d_images.jpg,469
1350,41866,Men,Footwear,Sandal,Sandals,Beige,Casual,Estd. 1977 Men Beige & Green Sandals,41866.jpg,http://assets.myntassets.com/v1/images/style/properties/7adfef9d7001cdcb9a58822c0c8b615f_images.jpg,593
1763,36138,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Zoom Hyperenforcer White Sports Shoes,36138.jpg,http://assets.myntassets.com/v1/images/style/properties/48a23490d5375c27ac130c606f4213b9_images.jpg,358
1262,10671,Boys,Apparel,Bottomwear,Shorts,Green,Casual,Doodle Boy Army  Green Shorts,10671.jpg,http://assets.myntassets.com/v1/images/style/properties/b9e9274cbb60758fc935f64d9dbc1bdc_images.jpg,482
360,30727,Girls,Apparel,Bottomwear,Salwar,Green,Ethnic,Fabindia Girls Green Mangalgiri Salwar,30727.jpg,http://assets.myntassets.com/v1/images/style/properties/0b2f0aea6f63b8891ab60dcf268827a2_images.jpg,397
1687,38664,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Nike Men Liteforce Grey Shoes,38664.jpg,http://assets.myntassets.com/v1/images/style/properties/eb126f408e5752b645b19578f12bfeb0_images.jpg,478
1914,2827,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Lee Cooper Men's Formal Simpleton Black Shoe,2827.jpg,http://assets.myntassets.com/v1/images/style/properties/b83e64858ee7aa7fc15ea781eebf1a4f_images.jpg,509
834,2722,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,Disney Kids Boy's Denim Mickey Surf Kidswear,2722.jpg,http://assets.myntassets.com/v1/images/style/properties/2b55b35074d1847bed5607f923575507_images.jpg,105
704,23130,Boys,Apparel,Topwear,Tshirts,Green,Casual,Chhota Bheem Kids Boys Lost Alien Green T-shirt,23130.jpg,http://assets.myntassets.com/v1/images/style/properties/841d8c5b7b445161b006609f9f6a8f09_images.jpg,844
1962,3308,Men,Footwear,Shoes,Sports Shoes,White,Sports,Asics Men's Gel Cushioning Running White Black Yellow Shoe,3308.jpg,http://assets.myntassets.com/v1/images/style/properties/3ad2891fc7b6eb03276bae0a9b85d73d_images.jpg,698
265,5416,Girls,Apparel,Topwear,Tshirts,White,Casual,Ant Kids Girl's White Little Heart Kidswear,5416.jpg,http://assets.myntassets.com/v1/images/style/properties/016d82ae24e753076e0654379900f07d_images.jpg,85
2329,16994,Women,Footwear,Shoes,Flats,Black,Casual,Rocia Women Casual Black Heels,16994.jpg,http://assets.myntassets.com/v1/images/style/properties/c90e16c1d1f5c18264e34eb933e738e8_images.jpg,96
62,39743,Girls,Apparel,Topwear,Tops,White,Casual,Gini Jony Girls Printed White Top,39743.jpg,http://assets.myntassets.com/v1/images/style/properties/8fbee590cae7931ee74d175775067100_images.jpg,750
1923,54529,Men,Footwear,Shoes,Casual Shoes,Black,Casual,F Sports Men Black Shoes,54529.jpg,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-Black-Shoes_f4920f8c2dd4277191a4468e5acf397d_images.jpg,74
1396,44948,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Men Black Aquil II Sports Shoes,44948.jpg,http://assets.myntassets.com/v1/images/style/properties/39cef2982137215d71ed41a558159659_images.jpg,481
701,3816,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Blue Just Cruising Kidswear,3816.jpg,http://assets.myntassets.com/v1/images/style/properties/4abe486fa18729f5d588d139e026cb84_images.jpg,382
462,4217,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Girl's Blue Disney Jeans Kidswear,4217.jpg,http://assets.myntassets.com/v1/images/style/properties/225ee5c6f582f76035a26af2b61674db_images.jpg,115
365,34710,Girls,Apparel,Topwear,Tshirts,Green,Casual,Allen Solly Kids Girls Polka Green T-shirt,34710.jpg,http://assets.myntassets.com/v1/images/style/properties/6e0f4aa5d284afc5ca10cadc725657ae_images.jpg,926
77,46815,Girls,Apparel,Topwear,Tops,Yellow,Casual,Gini and Jony Girls Yellow Top,46815.jpg,http://assets.myntassets.com/v1/images/style/properties/2ad3ea22b139c15808ad70da68f51ef6_images.jpg,215
532,38288,Girls,Apparel,Topwear,Tops,Green,Casual,Kids Ville Girls Green Printed Top,38288.jpg,http://assets.myntassets.com/v1/images/style/properties/2f684e25c1818743748fa2013d323103_images.jpg,900
1953,34858,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Vans Men Classic Slip-On Grey Shoes,34858.jpg,http://assets.myntassets.com/v1/images/style/properties/a6876fce4fe392cc65478960b1e14120_images.jpg,569
2241,40748,Women,Footwear,Flip Flops,Flip Flops,Pink,Casual,Roxy Women Pink Flip Flops,40748.jpg,http://assets.myntassets.com/v1/images/style/properties/20ec2e34e60023159c80f0e02375c688_images.jpg,146
1899,6642,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men's Air Max Lte White Blue Shoe,6642.jpg,http://assets.myntassets.com/v1/images/style/properties/3ccc31f0b88b7a4c070286cbd0c4d14e_images.jpg,107
2566,15261,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Originals Women Superstar 2 White Casual Shoes,15261.jpg,http://assets.myntassets.com/v1/images/style/properties/76d67d5fc977a316f1f3f06f467a78a6_images.jpg,455
422,37559,Girls,Apparel,Bottomwear,Shorts,Green,Casual,Madagascar3 Girls Green Shorts,37559.jpg,http://assets.myntassets.com/v1/images/style/properties/d51cfcda64ad50e35d55be5de01b7836_images.jpg,376
631,30602,Boys,Apparel,Bottomwear,Shorts,Black,Sports,Nike Boys Basketball Black Shorts,30602.jpg,http://assets.myntassets.com/v1/images/style/properties/b8b2ceebfb49c01db50d6da07780dd2a_images.jpg,553
2502,19032,Women,Footwear,Shoes,Flats,Beige,Casual,Catwalk Women Beige Spectator Shoes,19032.jpg,http://assets.myntassets.com/v1/images/style/properties/b1a0d0b8c741f8f1e263622e2aeb2a9c_images.jpg,1000
971,50718,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Doodle Boys Navy Blue Printed T-Shirt,50718.jpg,http://assets.myntassets.com/v1/images/style/properties/a54379f3eeceb782d3f6b51d7f63e130_images.jpg,482
2531,56933,Women,Footwear,Shoes,Heels,Purple,Casual,HM Women Purple Flats,56933.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Purple-Sandals_3a1c906c5a7d7274948fcb729235c80e_images.jpg,990
1583,13685,Men,Footwear,Shoes,Casual Shoes,Black,Casual,ADIDAS Men Dash Casual Shoes,13685.jpg,http://assets.myntassets.com/v1/images/style/properties/1a7a0ee63554920e1445cb3e7431f7d7_images.jpg,923
2755,25490,Women,Footwear,Shoes,Casual Shoes,White,Casual,Nike Women Sweet Classic Leather White Shoes,25490.jpg,http://assets.myntassets.com/v1/images/style/properties/4550c75f32180c3d9b88817e562054c7_images.jpg,110
1514,43360,Men,Footwear,Shoes,Sports Shoes,White,Sports,Reebok Men White Ultimate Vibe Sports Shoes,43360.jpg,http://assets.myntassets.com/v1/images/style/properties/204c35089ef0ca53f26baf86eb074e33_images.jpg,472
591,34053,Boys,Apparel,Bottomwear,Capris,Yellow,Casual,Gini and Jony Boys Yellow 3/4 Length Pants,34053.jpg,http://assets.myntassets.com/v1/images/style/properties/ed972b8708185e04d4cbbc475fee3bff_images.jpg,534
2066,33841,Men,Footwear,Shoes,Casual Shoes,White,Casual,Puma Men Drift Cat White Shoes,33841.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Drift-Cat-White-Shoes_38bd6e262b67ee3b6d1090c4c52f881a_images.jpg,456
36,8385,Girls,Apparel,Topwear,Tshirts,Orange,Casual,Doodle Girl's Hippie Chic Orange Teen Kidswear,8385.jpg,http://assets.myntassets.com/v1/images/style/properties/68540a8389d1a4a474037492a3e8cf15_images.jpg,550
1398,3998,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Spalding Men's Black and White Graphic Flip Flop,3998.jpg,http://assets.myntassets.com/v1/images/style/properties/91352b9549b9c0d570180dd1be12738d_images.jpg,500
862,39750,Boys,Apparel,Bottomwear,Shorts,Beige,Casual,Gini Jony Boys Beige Shorts,39750.jpg,http://assets.myntassets.com/v1/images/style/properties/146937501c522dbfd6a1f07c21dd3f72_images.jpg,626
1831,21186,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,ADIDAS Men Star Story Blue Flip Flops,21186.jpg,http://assets.myntassets.com/v1/images/style/properties/e62c55a04b18b09939898571a2cc9258_images.jpg,39
587,40922,Boys,Apparel,Topwear,Jackets,Blue,Casual,Gini and Jony Boys Rodeo Blue Jacket,40922.jpg,http://assets.myntassets.com/v1/images/style/properties/2a9bee8aea9497479e99de667d770008_images.jpg,218
1308,40131,Boys,Apparel,Topwear,Shirts,White,Casual,Gini and Jony Boys Customised White Shirt,40131.jpg,http://assets.myntassets.com/v1/images/style/properties/2570e26c542a63b1363836958add61ac_images.jpg,294
2267,41669,Women,Footwear,Shoes,Heels,Silver,Casual,Catwalk Women Silver Heels,41669.jpg,http://assets.myntassets.com/v1/images/style/properties/a87cc5ed84c4882d76413571787cad2f_images.jpg,192
1679,57530,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Provogue Men Black Casual Shoes,57530.jpg,http://assets.myntassets.com/v1/images/style/properties/Provogue-Men-Black-Casual-Shoes_b15379def0848cfdc89755f9c535f303_images.jpg,664
2607,33531,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Cobblerz Women Black Loafers,33531.jpg,http://assets.myntassets.com/v1/images/style/properties/3905cea42d5b2ccb5366a0a499b4866f_images.jpg,938
2067,11923,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Franco Leone Men Formal Brown Formal Shoes,11923.jpg,http://assets.myntassets.com/v1/images/style/properties/9313abbf7f92dbb61e12acab6dd2ba39_images.jpg,486
2334,2610,Women,Footwear,Shoes,Heels,Black,Casual,Carlton London Women Stylish Black Flats,2610.jpg,http://assets.myntassets.com/v1/images/style/properties/938912f5e6e0e4ec1b3c75c556410768_images.jpg,993
2753,21030,Women,Footwear,Shoes,Heels,Red,Casual,Clarks Women Balti Zing Red Heels,21030.jpg,http://assets.myntassets.com/v1/images/style/properties/39a28a105d650cba3ef6cb600f5f763a_images.jpg,281
431,3896,Girls,Apparel,Bottomwear,Skirts,Blue,Casual,Disney Kids Girl's Denim Minnie Dark Blue Skirt,3896.jpg,http://assets.myntassets.com/v1/images/style/properties/614c9a59da5280c623d964f4457516f0_images.jpg,227
1105,4204,Boys,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Boy's White Regatta Annual Competition Kidswear,4204.jpg,http://assets.myntassets.com/v1/images/style/properties/e8ad811fe2baa113e3fde0408fe2f479_images.jpg,656
2294,6449,Women,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Women's Cross Color Beige Black Flip Flop,6449.jpg,http://assets.myntassets.com/v1/images/style/properties/60da15fbf50ec5d120d4abb342f11644_images.jpg,140
962,31102,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and jony Boys Printed Red T-shirt,31102.jpg,http://assets.myntassets.com/v1/images/style/properties/ddb42cb67da5483011045f2f21f2a142_images.jpg,199
322,37629,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Madagascar3 Girls Blue Printed T-Shirt,37629.jpg,http://assets.myntassets.com/v1/images/style/properties/c2d9a02562311ea50ecd510806f1db0b_images.jpg,246
507,38287,Girls,Apparel,Topwear,Tops,Pink,Casual,Kids Ville Girls Pink Top,38287.jpg,http://assets.myntassets.com/v1/images/style/properties/87ef8116c0b4a4092e30c07d2ddc6263_images.jpg,439
1606,3569,Men,Footwear,Sandal,Sandals,Brown,Casual,ADIDAS Mens Lightbone Brown Sandal,3569.jpg,http://assets.myntassets.com/v1/images/style/properties/dfc72752bea77607827945515d2d238c_images.jpg,23
19,17612,Girls,Apparel,Topwear,Tshirts,Grey,Casual,Doodle Cute Girls  Grey Tshirt,17612.jpg,http://assets.myntassets.com/v1/images/style/properties/7fc0dc0e751be847d706620fdd3802f7_images.jpg,883
67,31172,Girls,Apparel,Topwear,Tops,Peach,Casual,Gini and Jony Girls Peach Top,31172.jpg,http://assets.myntassets.com/v1/images/style/properties/da776219c71ecb6a3ba0c2a39d99689b_images.jpg,556
1321,40138,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Under The Sun Yellow T-shirt,40138.jpg,http://assets.myntassets.com/v1/images/style/properties/8aa81b63ed80eca1630464364e4669dc_images.jpg,33
2519,41722,Women,Footwear,Shoes,Heels,Teal,Casual,Catwalk Women Teal Heels,41722.jpg,http://assets.myntassets.com/v1/images/style/properties/f8a2c178e1989b69174440fd3110792c_images.jpg,398
203,39011,Girls,Apparel,Bottomwear,Leggings,Blue,Casual,Gini and Jony Girls Happy Style Blue Leggings,39011.jpg,http://assets.myntassets.com/v1/images/style/properties/9f7f2477e61d460ddfee2f7ad37010f4_images.jpg,167
2651,59326,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Gliders Women Black Shoes,59326.jpg,http://assets.myntassets.com/v1/images/style/properties/Gliders-Women-Black-Shoes_9db5fe217a1f97da280f001070d46c73_images.jpg,877
2767,47641,Women,Footwear,Shoes,Casual Shoes,Cream,Casual,Carlton London Women Cream Shoes,47641.jpg,http://assets.myntassets.com/v1/images/style/properties/8d1865d347e1a2ef412f86c64afda164_images.jpg,922
2565,39897,Women,Footwear,Sandal,Sports Sandals,Black,Casual,ADIDAS Women Black Yorgio Sandals,39897.jpg,http://assets.myntassets.com/v1/images/style/properties/099642765d07462f557cda363bdb6a7a_images.jpg,672
2100,10174,Men,Footwear,Shoes,Casual Shoes,Black,Casual,United Colors Of Benetton Men Latnam Black Casual Shoes,10174.jpg,http://assets.myntassets.com/v1/images/style/properties/fc4ea7a39f7b828bcf2fc6dfd81a1eb0_images.jpg,431
719,24940,Boys,Apparel,Topwear,Tshirts,Black,Casual,United Colors of Benetton Kids Boys Black Printed T-shirt,24940.jpg,http://assets.myntassets.com/v1/images/style/properties/36f6059fc249ca718c8a1012172051d1_images.jpg,819
318,36753,Girls,Apparel,Apparel Set,Clothing Set,Blue,Casual,Little Miss Girls Chatterbox Blue Clothing Set,36753.jpg,http://assets.myntassets.com/v1/images/style/properties/ffba35f9f9c2516c6d588f4e4a0b0e74_images.jpg,727
2159,43356,Women,Footwear,Shoes,Sports Shoes,Charcoal,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,43356.jpg,http://assets.myntassets.com/v1/images/style/properties/ec28a6e80636805d0bf993699b656c88_images.jpg,726
2904,35821,Women,Footwear,Shoes,Heels,Black,Casual,Enroute Women Black Heels,35821.jpg,http://assets.myntassets.com/v1/images/style/properties/c181bb929510db812d888933a449c612_images.jpg,110
1887,23682,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Red Tape Men Black Casual Shoes,23682.jpg,http://assets.myntassets.com/v1/images/style/properties/b7adbd4e6933e586a69433e31c668ddf_images.jpg,169
1838,42088,Men,Footwear,Shoes,Sports Shoes,Brown,Sports,ADIDAS Men Brown Zapotec Shoes,42088.jpg,http://assets.myntassets.com/v1/images/style/properties/2b2ccb96bc63978df5e2048b9c3e1958_images.jpg,352
2257,14454,Women,Footwear,Shoes,Heels,Taupe,Casual,Enroute Women Casual Taupe Casual Heels,14454.jpg,http://assets.myntassets.com/v1/images/style/properties/4cc0bb7fe95fc7f26cb44505c85a91a3_images.jpg,246
2091,17960,Men,Footwear,Sandal,Sandals,Black,Casual,Puma Men Hopper Black Sandal,17960.jpg,http://assets.myntassets.com/v1/images/style/properties/ef372f03e1ba9c6d634b4b1ee17c7cc7_images.jpg,75
1514,43360,Men,Footwear,Shoes,Sports Shoes,White,Sports,Reebok Men White Ultimate Vibe Sports Shoes,43360.jpg,http://assets.myntassets.com/v1/images/style/properties/204c35089ef0ca53f26baf86eb074e33_images.jpg,982
1386,34832,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men Sukoi White Sports Shoes,34832.jpg,http://assets.myntassets.com/v1/images/style/properties/0eeb810eac77b956c5b62381e1f3010b_images.jpg,151
2191,34651,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Fila Women Top Fuel Black Sports Shoes,34651.jpg,http://assets.myntassets.com/v1/images/style/properties/36a0eb09cbb983a3b0b1102e24e36391_images.jpg,434
1481,20893,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Basics Men Black Casual Shoes,20893.jpg,http://assets.myntassets.com/v1/images/style/properties/3b86808004a5829edc1076ddeb5ebe4f_images.jpg,147
2590,13555,Women,Footwear,Shoes,Casual Shoes,Red,Casual,Carlton London Women Casual Red Casual Shoes,13555.jpg,http://assets.myntassets.com/v1/images/style/properties/06e41421077e24fdf1f06e6f8f362469_images.jpg,393
2451,56877,Women,Footwear,Shoes,Heels,Gold,Casual,HM Women Golden Heels,56877.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Golden-Sandals_5c0b03e65909fa822cfd045d794d62bf_images.jpg,832
166,52124,Girls,Apparel,Dress,Dresses,Orange,Casual,Doodle Girls Orange Printed Dress,52124.jpg,http://assets.myntassets.com/v1/images/style/properties/673684554c38ed455696e37ec102701f_images.jpg,107
2567,15259,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Originals Women Top Ten low Sleek White Casual Shoes,15259.jpg,http://assets.myntassets.com/v1/images/style/properties/4ddb9c7c0aff6391c9fc8a9bac827125_images.jpg,825
383,21853,Girls,Apparel,Topwear,Tshirts,Orange,Casual,Chhota Bheem Kids Girls Sea Princess Light Orange T-shirt,21853.jpg,http://assets.myntassets.com/v1/images/style/properties/c6f8270f8dbed74b6f818d4ad78cddf4_images.jpg,770
2164,59056,Women,Footwear,Shoes,Casual Shoes,Blue,Casual,Carlton London Women Blue & Cream Shoes,59056.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Blue---Cream-Shoes_243d3b1aebc988e696a0ea409daff4bf_images.jpg,629
280,43592,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Gini and Jony Girls Polo Striped Pink T-shirt,43592.jpg,http://assets.myntassets.com/v1/images/style/properties/00d25ceb851a576583725beb9e1cb8a2_images.jpg,64
1279,5412,Boys,Apparel,Bottomwear,Shorts,Black,Casual,Ant Kids Boy's Black Dungree Kidswear,5412.jpg,http://assets.myntassets.com/v1/images/style/properties/67d47e3025839e8251180a921f946995_images.jpg,422
474,3899,Girls,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Girl's Pooh And Tree White Kidswear,3899.jpg,http://assets.myntassets.com/v1/images/style/properties/17ce88fee66bfa32478dfae59bffb8fe_images.jpg,692
650,37624,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Madagascar3 Boys Navy Blue T-Shirt,37624.jpg,http://assets.myntassets.com/v1/images/style/properties/92eb3196587a12fe46a188b75d595a6c_images.jpg,647
263,37607,Girls,Apparel,Topwear,Tshirts,Sea Green,Casual,Madagascar3 Girls Sea Green Printed T-Shirt,37607.jpg,http://assets.myntassets.com/v1/images/style/properties/9c15628d997974125b8cf380a494b9f3_images.jpg,278
828,37524,Boys,Apparel,Topwear,Rompers,Blue,Casual,Madagascar3 Infant Boys Light Blue Snapsuit Romper,37524.jpg,http://assets.myntassets.com/v1/images/style/properties/1ed5e3016f7bf021add2fd67ac735d80_images.jpg,974
1354,24250,Men,Footwear,Shoes,Casual Shoes,White,Casual,Numero Uno Men White Casual Shoes,24250.jpg,http://assets.myntassets.com/v1/images/style/properties/ff82e800185f09437bdd38606dbd4ec6_images.jpg,246
57,42418,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Woven White Top,42418.jpg,http://assets.myntassets.com/v1/images/style/properties/b6aa4b14ce628ef9d3f2f4d981c2f6b9_images.jpg,267
40,34062,Girls,Apparel,Dress,Dresses,Pink,Casual,Gini and Jony Girls Printed Pink Dress,34062.jpg,http://assets.myntassets.com/v1/images/style/properties/6e4f3854eb7b77188e914ee94bce4758_images.jpg,788
1987,7593,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Zoom Vapor 8 White Red Shoe,7593.jpg,http://assets.myntassets.com/v1/images/style/properties/c63680ffe70accf50ca213d461f39703_images.jpg,205
2513,9118,Women,Footwear,Shoes,Sports Shoes,Silver,Sports,Puma Women Axis Silver Sports Shoes,9118.jpg,http://assets.myntassets.com/v1/images/style/properties/a1348b59213b19dbb201dcb67ab0a542_images.jpg,411
90,24941,Girls,Apparel,Topwear,Tops,Pink,Casual,United Colors of Benetton Kids Girls Pink Top,24941.jpg,http://assets.myntassets.com/v1/images/style/properties/c1a5e415fd0e4f4945aa965729de43c1_images.jpg,369
292,8381,Girls,Apparel,Topwear,Tshirts,Purple,Casual,Doodle Girl's Raw Edges Purple Teen Kidswear,8381.jpg,http://assets.myntassets.com/v1/images/style/properties/df334580df172a9ada2905fb4ba07452_images.jpg,763
1842,18494,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men Daemon White Sports Shoes,18494.jpg,http://assets.myntassets.com/v1/images/style/properties/cbd54b9ca8c62d49c2c2cb8152777864_images.jpg,367
2614,13552,Women,Footwear,Shoes,Flats,Yellow,Casual,Carlton London Women Yellow Flat Shoes,13552.jpg,http://assets.myntassets.com/v1/images/style/properties/fec88a1617efb55368fa2f01bff7c273_images.jpg,681
2198,15526,Women,Footwear,Shoes,Heels,Brown,Casual,Rockport Women Jeanie Oneband Brown Flats,15526.jpg,http://assets.myntassets.com/v1/images/style/properties/206ca2bfdecb0cefc8785c43697feda1_images.jpg,950
2279,24455,Women,Footwear,Shoes,Sports Shoes,White,Casual,Nike Women Court Majestic White Shoes,24455.jpg,http://assets.myntassets.com/v1/images/style/properties/ef7b2fd109231d01262e4c595dd3f870_images.jpg,228
2545,26623,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Women BodyTrain Mesh Grid Black Sports Shoes,26623.jpg,http://assets.myntassets.com/v1/images/style/properties/8916649f568b9dedda640abaf48e9adb_images.jpg,393
2256,50172,Women,Footwear,Shoes,Flats,Green,Casual,Rocia Women Multi- Coloured Shoes,50172.jpg,http://assets.myntassets.com/v1/images/style/properties/aac4ddede8d0c5c6763ba65718f41f53_images.jpg,25
187,38333,Girls,Apparel,Topwear,Tops,Yellow,Casual,Hannah Montana Girls Yellow Printed Tops,38333.jpg,http://assets.myntassets.com/v1/images/style/properties/ca16400a4d734548059233a6cc34851f_images.jpg,502
306,40147,Girls,Apparel,Bottomwear,Capris,Blue,Casual,Gini and Jony Girls Blue Pedal Pusher,40147.jpg,http://assets.myntassets.com/v1/images/style/properties/89afa07faee9ff812a1b82c3a1177fd5_images.jpg,718
